"Reference Area","Time Period","Sex","Age group","Unit of measurement","Nature","Value"
"Republic of Korea","2015","Total","15+","Percent","Country Data","3.6"
"Republic of Korea","2015","Total","25+","Percent","Country Data","3.1129"
"Republic of Korea","2014","Female","15 - 24","Percent","Country Data","9.2"
"Republic of Korea","2014","Female","15+","Percent","Country Data","3.5"
"Republic of Korea","2014","Female","25+","Percent","Country Data","2.901"
"Republic of Korea","2014","Male","15 - 24","Percent","Country Data","11.2"
"Republic of Korea","2014","Male","15+","Percent","Country Data","3.6"
"Republic of Korea","2014","Male","25+","Percent","Country Data","3.1709"
"Republic of Korea","2014","Total","15 - 24","Percent","Country Data","10"
"Republic of Korea","2014","Total","15+","Percent","Country Data","3.5"
"Republic of Korea","2014","Total","25+","Percent","Country Data","3.0614"
"Republic of Korea","2013","Female","15 - 24","Percent","Country Data","9"
"Republic of Korea","2013","Female","15+","Percent","Country Data","2.9"
"Republic of Korea","2013","Female","25+","Percent","Country Data","2.2456"
"Republic of Korea","2013","Male","15 - 24","Percent","Country Data","9.8"
"Republic of Korea","2013","Male","15+","Percent","Country Data","3.3"
"Republic of Korea","2013","Male","25+","Percent","Country Data","2.9983"
"Republic of Korea","2013","Total","15 - 24","Percent","Country Data","9.3"
"Republic of Korea","2013","Total","15+","Percent","Country Data","3.1"
"Republic of Korea","2013","Total","25+","Percent","Country Data","2.6928"
"Republic of Korea","2012","Female","15 - 24","Percent","Country Data","8.5"
"Republic of Korea","2012","Female","15+","Percent","Country Data","3"
"Republic of Korea","2012","Female","25+","Percent","Country Data","2.4158"
"Republic of Korea","2012","Male","15 - 24","Percent","Country Data","9.7"
"Republic of Korea","2012","Male","15+","Percent","Country Data","3.4"
"Republic of Korea","2012","Male","25+","Percent","Country Data","3.0952"
"Republic of Korea","2012","Total","15 - 24","Percent","Country Data","9"
"Republic of Korea","2012","Total","15+","Percent","Country Data","3.2"
"Republic of Korea","2012","Total","25+","Percent","Country Data","2.821"
"Republic of Korea","2011","Female","15 - 24","Percent","Country Data","8.1"
"Republic of Korea","2011","Female","15+","Percent","Country Data","3.1"
"Republic of Korea","2011","Female","25+","Percent","Country Data","2.6234"
"Republic of Korea","2011","Male","15 - 24","Percent","Country Data","12.1"
"Republic of Korea","2011","Male","15+","Percent","Country Data","3.6"
"Republic of Korea","2011","Male","25+","Percent","Country Data","3.2517"
"Republic of Korea","2011","Total","15 - 24","Percent","Country Data","9.6"
"Republic of Korea","2011","Total","15+","Percent","Country Data","3.4"
"Republic of Korea","2011","Total","25+","Percent","Country Data","2.9982"
"Republic of Korea","2010","Female","15 - 24","Percent","Country Data","9"
"Republic of Korea","2010","Female","15+","Percent","Country Data","3.3"
"Republic of Korea","2010","Female","25+","Percent","Country Data","2.7658"
"Republic of Korea","2010","Male","15 - 24","Percent","Country Data","11.2"
"Republic of Korea","2010","Male","15+","Percent","Country Data","4"
"Republic of Korea","2010","Male","25+","Percent","Country Data","3.6842"
"Republic of Korea","2010","Total","15 - 24","Percent","Country Data","9.8"
"Republic of Korea","2010","Total","15+","Percent","Country Data","3.7"
"Republic of Korea","2010","Total","25+","Percent","Country Data","3.3152"
"Republic of Korea","2009","Female","15 - 24","Percent","Country Data","8.6"
"Republic of Korea","2009","Female","15+","Percent","Country Data","3"
"Republic of Korea","2009","Female","25+","Percent","Country Data","2.4584"
"Republic of Korea","2009","Male","15 - 24","Percent","Country Data","11.9"
"Republic of Korea","2009","Male","15+","Percent","Country Data","4.1"
"Republic of Korea","2009","Male","25+","Percent","Country Data","3.7528"
"Republic of Korea","2009","Total","15 - 24","Percent","Country Data","9.9"
"Republic of Korea","2009","Total","15+","Percent","Country Data","3.6"
"Republic of Korea","2009","Total","25+","Percent","Country Data","3.2337"
"Republic of Korea","2008","Female","15 - 24","Percent","Country Data","7.9"
"Republic of Korea","2008","Female","15+","Percent","Country Data","2.6"
"Republic of Korea","2008","Female","25+","Percent","Country Data","2.0512"
"Republic of Korea","2008","Male","15 - 24","Percent","Country Data","11.5"
"Republic of Korea","2008","Male","15+","Percent","Country Data","3.6"
"Republic of Korea","2008","Male","25+","Percent","Country Data","3.2062"
"Republic of Korea","2008","Total","15 - 24","Percent","Country Data","9.3"
"Republic of Korea","2008","Total","15+","Percent","Country Data","3.2"
"Republic of Korea","2008","Total","25+","Percent","Country Data","2.7412"
"Republic of Korea","2007","Female","15 - 24","Percent","Country Data","7.2"
"Republic of Korea","2007","Female","15+","Percent","Country Data","2.6"
"Republic of Korea","2007","Female","25+","Percent","Country Data","2.1242"
"Republic of Korea","2007","Male","15 - 24","Percent","Country Data","11.4"
"Republic of Korea","2007","Male","15+","Percent","Country Data","3.7"
"Republic of Korea","2007","Male","25+","Percent","Country Data","3.2881"
"Republic of Korea","2007","Total","15 - 24","Percent","Country Data","8.8"
"Republic of Korea","2007","Total","15+","Percent","Country Data","3.2"
"Republic of Korea","2007","Total","25+","Percent","Country Data","2.8206"
"Republic of Korea","2006","Female","15 - 24","Percent","Country Data","9"
"Republic of Korea","2006","Female","15+","Percent","Country Data","2.9"
"Republic of Korea","2006","Female","25+","Percent","Country Data","2.1807"
"Republic of Korea","2006","Male","15 - 24","Percent","Country Data","11.7"
"Republic of Korea","2006","Male","15+","Percent","Country Data","3.8"
"Republic of Korea","2006","Male","25+","Percent","Country Data","3.4093"
"Republic of Korea","2006","Total","15 - 24","Percent","Country Data","10"
"Republic of Korea","2006","Total","15+","Percent","Country Data","3.5"
"Republic of Korea","2006","Total","25+","Percent","Country Data","2.9178"
"Republic of Korea","2005","Female","15 - 24","Percent","Country Data","9"
"Republic of Korea","2005","Female","15+","Percent","Country Data","3.4"
"Republic of Korea","2005","Female","25+","Percent","Country Data","2.5623"
"Republic of Korea","2005","Male","15 - 24","Percent","Country Data","12.2"
"Republic of Korea","2005","Male","15+","Percent","Country Data","4"
"Republic of Korea","2005","Male","25+","Percent","Country Data","3.4995"
"Republic of Korea","2005","Total","15 - 24","Percent","Country Data","10.2"
"Republic of Korea","2005","Total","15+","Percent","Country Data","3.7"
"Republic of Korea","2005","Total","25+","Percent","Country Data","3.1286"
"Republic of Korea","2004","Female","15 - 24","Percent","Country Data","9.4"
"Republic of Korea","2004","Female","15+","Percent","Country Data","3.4"
"Republic of Korea","2004","Female","25+","Percent","Country Data","2.3855"
"Republic of Korea","2004","Male","15 - 24","Percent","Country Data","12.2"
"Republic of Korea","2004","Male","15+","Percent","Country Data","3.9"
"Republic of Korea","2004","Male","25+","Percent","Country Data","3.3397"
"Republic of Korea","2004","Total","15 - 24","Percent","Country Data","10.5"
"Republic of Korea","2004","Total","15+","Percent","Country Data","3.7"
"Republic of Korea","2004","Total","25+","Percent","Country Data","2.9653"
"Republic of Korea","2003","Female","15 - 24","Percent","Country Data","9"
"Republic of Korea","2003","Female","15+","Percent","Country Data","3.3"
"Republic of Korea","2003","Female","25+","Percent","Country Data","2.3124"
"Republic of Korea","2003","Male","15 - 24","Percent","Country Data","11.9"
"Republic of Korea","2003","Male","15+","Percent","Country Data","3.8"
"Republic of Korea","2003","Male","25+","Percent","Country Data","3.2083"
"Republic of Korea","2003","Total","15 - 24","Percent","Country Data","10.1"
"Republic of Korea","2003","Total","15+","Percent","Country Data","3.6"
"Republic of Korea","2003","Total","25+","Percent","Country Data","2.8612"
"Republic of Korea","2002","Female","15 - 24","Percent","Country Data","7.5"
"Republic of Korea","2002","Female","15+","Percent","Country Data","2.8"
"Republic of Korea","2002","Female","25+","Percent","Country Data","1.9433"
"Republic of Korea","2002","Male","15 - 24","Percent","Country Data","10.3"
"Republic of Korea","2002","Male","15+","Percent","Country Data","3.7"
"Republic of Korea","2002","Male","25+","Percent","Country Data","3.1952"
"Republic of Korea","2002","Total","15 - 24","Percent","Country Data","8.5"
"Republic of Korea","2002","Total","15+","Percent","Country Data","3.3"
"Republic of Korea","2002","Total","25+","Percent","Country Data","2.6906"
"Republic of Korea","2001","Female","15 - 24","Percent","Country Data","8.6"
"Republic of Korea","2001","Female","15+","Percent","Country Data","3.3"
"Republic of Korea","2001","Female","25+","Percent","Country Data","2.368"
"Republic of Korea","2001","Male","15 - 24","Percent","Country Data","12.7"
"Republic of Korea","2001","Male","15+","Percent","Country Data","4.5"
"Republic of Korea","2001","Male","25+","Percent","Country Data","3.8965"
"Republic of Korea","2001","Total","15 - 24","Percent","Country Data","10.2"
"Republic of Korea","2001","Total","15+","Percent","Country Data","4"
"Republic of Korea","2001","Total","25+","Percent","Country Data","3.2937"
"Republic of Korea","2000","Female","15 - 24","Percent","Country Data","9"
"Republic of Korea","2000","Female","15+","Percent","Country Data","3.6"
"Republic of Korea","2000","Female","25+","Percent","Country Data","2.6796"
"Republic of Korea","2000","Male","15 - 24","Percent","Country Data","13.6"
"Republic of Korea","2000","Male","15+","Percent","Country Data","5"
"Republic of Korea","2000","Male","25+","Percent","Country Data","4.3098"
"Republic of Korea","2000","Total","15 - 24","Percent","Country Data","10.8"
"Republic of Korea","2000","Total","15+","Percent","Country Data","4.4"
"Republic of Korea","2000","Total","25+","Percent","Country Data","3.6753"
"Republic of Moldova","2015","Female","15 - 24","Percent","Country Data","13.5"
"Republic of Moldova","2015","Female","15+","Percent","Country Data","3.6"
"Republic of Moldova","2015","Female","25+","Percent","Country Data","2.9"
"Republic of Moldova","2015","Male","15 - 24","Percent","Country Data","12.4"
"Republic of Moldova","2015","Male","15+","Percent","Country Data","6.2"
"Republic of Moldova","2015","Male","25+","Percent","Country Data","5.5"
"Republic of Moldova","2015","Total","15 - 24","Percent","Country Data","12.8"
"Republic of Moldova","2015","Total","15+","Percent","Country Data","4.9"
"Republic of Moldova","2015","Total","25+","Percent","Country Data","4.2"
"Republic of Moldova","2014","Female","15 - 24","Percent","Country Data","10.2"
"Republic of Moldova","2014","Female","15+","Percent","Country Data","3.1"
"Republic of Moldova","2014","Female","25+","Percent","Country Data","2.5"
"Republic of Moldova","2014","Male","15 - 24","Percent","Country Data","9.6"
"Republic of Moldova","2014","Male","15+","Percent","Country Data","4.6"
"Republic of Moldova","2014","Male","25+","Percent","Country Data","4.1"
"Republic of Moldova","2014","Total","15 - 24","Percent","Country Data","9.8"
"Republic of Moldova","2014","Total","15+","Percent","Country Data","3.9"
"Republic of Moldova","2014","Total","25+","Percent","Country Data","3.3"
"Republic of Moldova","2013","Female","15 - 24","Percent","Country Data","12.7"
"Republic of Moldova","2013","Female","15+","Percent","Country Data","4.1"
"Republic of Moldova","2013","Female","25+","Percent","Country Data","3.4"
"Republic of Moldova","2013","Male","15 - 24","Percent","Country Data","11.9"
"Republic of Moldova","2013","Male","15+","Percent","Country Data","6"
"Republic of Moldova","2013","Male","25+","Percent","Country Data","5.3"
"Republic of Moldova","2013","Total","15 - 24","Percent","Country Data","12.2"
"Republic of Moldova","2013","Total","15+","Percent","Country Data","5.1"
"Republic of Moldova","2013","Total","25+","Percent","Country Data","4.4"
"Republic of Moldova","2012","Female","15 - 24","Percent","Country Data","13.4"
"Republic of Moldova","2012","Female","15+","Percent","Country Data","4.3"
"Republic of Moldova","2012","Female","25+","Percent","Country Data","3.4"
"Republic of Moldova","2012","Male","15 - 24","Percent","Country Data","12.8"
"Republic of Moldova","2012","Male","15+","Percent","Country Data","6.8"
"Republic of Moldova","2012","Male","25+","Percent","Country Data","6.1"
"Republic of Moldova","2012","Total","15 - 24","Percent","Country Data","13.1"
"Republic of Moldova","2012","Total","15+","Percent","Country Data","5.6"
"Republic of Moldova","2012","Total","25+","Percent","Country Data","4.7"
"Republic of Moldova","2011","Female","15 - 24","Percent","Country Data","15.8"
"Republic of Moldova","2011","Female","15+","Percent","Country Data","5.6"
"Republic of Moldova","2011","Female","25+","Percent","Country Data","4.5"
"Republic of Moldova","2011","Male","15 - 24","Percent","Country Data","14.2"
"Republic of Moldova","2011","Male","15+","Percent","Country Data","7.7"
"Republic of Moldova","2011","Male","25+","Percent","Country Data","6.8"
"Republic of Moldova","2011","Total","15 - 24","Percent","Country Data","14.9"
"Republic of Moldova","2011","Total","15+","Percent","Country Data","6.7"
"Republic of Moldova","2011","Total","25+","Percent","Country Data","5.7"
"Republic of Moldova","2010","Female","15 - 24","Percent","Country Data","15"
"Republic of Moldova","2010","Female","15+","Percent","Country Data","5.7"
"Republic of Moldova","2010","Female","25+","Percent","Country Data","4.7"
"Republic of Moldova","2010","Male","15 - 24","Percent","Country Data","20"
"Republic of Moldova","2010","Male","15+","Percent","Country Data","9.1"
"Republic of Moldova","2010","Male","25+","Percent","Country Data","7.5"
"Republic of Moldova","2010","Total","15 - 24","Percent","Country Data","17.8"
"Republic of Moldova","2010","Total","15+","Percent","Country Data","7.5"
"Republic of Moldova","2010","Total","25+","Percent","Country Data","6.1"
"Republic of Moldova","2009","Female","15 - 24","Percent","Country Data","15"
"Republic of Moldova","2009","Female","15+","Percent","Country Data","4.9"
"Republic of Moldova","2009","Female","25+","Percent","Country Data","3.8"
"Republic of Moldova","2009","Male","15 - 24","Percent","Country Data","15.8"
"Republic of Moldova","2009","Male","15+","Percent","Country Data","7.8"
"Republic of Moldova","2009","Male","25+","Percent","Country Data","6.7"
"Republic of Moldova","2009","Total","15 - 24","Percent","Country Data","15.4"
"Republic of Moldova","2009","Total","15+","Percent","Country Data","6.4"
"Republic of Moldova","2009","Total","25+","Percent","Country Data","5.3"
"Republic of Moldova","2008","Female","15 - 24","Percent","Country Data","12.4"
"Republic of Moldova","2008","Female","15+","Percent","Country Data","3.4"
"Republic of Moldova","2008","Female","25+","Percent","Country Data","2.4"
"Republic of Moldova","2008","Male","15 - 24","Percent","Country Data","10.1"
"Republic of Moldova","2008","Male","15+","Percent","Country Data","4.5"
"Republic of Moldova","2008","Male","25+","Percent","Country Data","3.8"
"Republic of Moldova","2008","Total","15 - 24","Percent","Country Data","11.2"
"Republic of Moldova","2008","Total","15+","Percent","Country Data","4"
"Republic of Moldova","2008","Total","25+","Percent","Country Data","3.1"
"Republic of Moldova","2007","Female","15 - 24","Percent","Country Data","13.9"
"Republic of Moldova","2007","Female","15+","Percent","Country Data","3.9"
